idx,Geostat_Mu_K,Geostat_Mu_Ss,Geostat_Rho,Model_Type,Phys_Perc_Backbone,Phys_Perc_Betti0,Phys_Perc_ClusterSize,Phys_Info_Entropy,Phys_Info_Div,Phys_Morph_Lacunarity,Phys_Morph_Perimeter,Target_K_eff,Target_LogTau_q,Target_LogTau_h,DPL_a1,DPL_a2,DPL_b0
8574,-10.584988830154172,-6.437887743289988,-0.962961329074685,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0004652136413548404,1.2126788165410978,1.71482754171059,16.31844667139368,29.893856430637232,-0.0004652136413548404
8575,-3.866628529813614,-9.203687724354559,0.37125281146715494,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.02074222213440201,0.9388109381234804,0.9255421753312131,8.685822261505605,6.157538917366746,-0.02074222213440201
8576,-3.809528944791971,-5.467456293380509,0.966438316986963,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.076419014569713,0.9630176226876193,1.7364926770939906,9.183698610989556,5.95078673704468,-0.076419014569713
8577,-3.681774708305138,-9.189069513060083,0.7954531841783901,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.012717220425686005,0.4468833172979448,1.5686933984378557,2.7982294131566605,0.866585230557246,-0.012717220425686005
8578,-9.580300684964763,-9.344931751267074,0.6513991872301417,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.008089367567664199,1.3935835319872103,1.9083442124028511,24.750474649682094,39.74221819134843,-0.008089367567664199
8579,-10.321125040670056,-5.61555245331323,-0.9630585405609771,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.001930527263904588,1.1338561539358112,1.7526225453224131,13.609938224197577,15.218056523583217,-0.001930527263904588
8580,-9.728237019312463,-5.779123526436413,0.31582501638189964,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.004449831670141925,0.9992123398977191,1.7296427145176518,9.98187989267463,8.65655573318267,-0.004449831670141925
8581,-4.536845739138677,-6.895924413328854,-0.2024313309522936,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.004242171693115478,0.9002454160046692,1.5803518323427694,7.947772294961468,4.869737103320601,-0.004242171693115478
8582,-9.544028846214545,-4.108894801862157,0.527460073804219,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.019500777451014847,1.0293006080329323,1.7116433873089707,10.697951090538373,10.332225165578787,-0.019500777451014847
8583,-7.42307036730706,-7.677900421902082,-0.49112563685709776,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.008143693029327428,0.9569456316695266,1.7053137969995091,9.05619221407493,6.168423535203804,-0.008143693029327428
8584,-11.616665381111655,-6.100364306340464,0.2619603081263606,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00024639145621727185,1.2117635628369106,1.7513634902152826,16.284092581005613,18.946035512789127,-0.00024639145621727185
8585,-4.9115122420771815,-7.561675252845018,-0.4396174324342995,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00971982197063438,0.8941942303304374,1.5544889068072845,7.837800958262919,3.3995071323243513,-0.00971982197063438
8586,-11.683439740187108,-7.375197935902939,0.8205777738913338,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0004682061907873656,0.9850436667027841,1.7194192328186817,9.661480167135734,6.4427515822223125,-0.0004682061907873656
8587,-3.621470307405307,-8.33476146209169,0.555142020804533,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.034370461747614205,1.227581213437268,1.4619253606744955,16.888116391723194,9.556795754139804,-0.034370461747614205
8588,-2.7410076133008285,-9.03702262315553,-0.5258306495765183,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.1479118178675809,0.6939017567309743,0.6795897679472445,4.941988798894099,0.868081172593123,-0.1479118178675809
8589,-4.376852093914365,-9.006304350199462,0.38012150639786224,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.011282295420776387,0.2564847182913825,0.6613234328232886,1.8050312215962951,-0.3857195690390364,-0.011282295420776387
8590,-11.175202332694141,-5.601214179328821,0.7458398396217856,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.002196791020359911,1.1021369773029308,1.7552303998423113,12.651353106264,12.115933670581008,-0.002196791020359911
8591,-6.0533720368972705,-4.0438000534571925,0.24189415121655,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.005469859115594313,1.0416172977444833,1.6334885193415873,11.005690556942557,8.070834458329394,-0.005469859115594313
8592,-4.217190438554625,-5.157038017613544,0.2538332887318202,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.267885530348303,0.7594705812088235,1.2782678564398378,5.747388851343361,2.515438302030084,-0.267885530348303
8593,-3.850152572406854,-4.769935964970966,0.23391621205838375,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.08811908651502642,0.9210690825399015,1.5980076541855006,8.338138075217056,5.094890962608611,-0.08811908651502642
8594,-10.565076850722754,-7.801080425268032,-0.6186016797144969,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0003450464785440302,1.0340431039108755,1.7172272704059663,10.815412894012404,9.24970942291672,-0.0003450464785440302
8595,-9.756917751511498,-9.882968635182417,-0.27207020326694653,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0009645105100520037,0.9576497802299923,1.7469726763198916,9.070887489762924,5.248646172322069,-0.0009645105100520037
8596,-6.931860558167461,-9.646897821876973,0.8827194109452334,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.001413000068245708,0.964330906239274,1.7216105828414747,9.211511661439966,5.50962947650898,-0.001413000068245708
8597,-7.735283129005207,-4.884273960432262,-0.9938385094975408,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.007370255993925426,1.051025053947128,1.670599086692814,11.246698530005354,9.401362548184174,-0.007370255993925426
8598,-6.670672360307463,-4.910946612447278,-0.6718489278688284,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.016148461890926315,1.0565703844300898,1.7244646491038158,11.391223800833057,9.62389542442931,-0.016148461890926315
8599,-8.543398284589173,-6.072092645031941,0.5884479485890295,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0042601744024827635,1.0642981260940998,1.7648650407928212,11.595730843571216,13.51912081259921,-0.0042601744024827635
8600,-7.826333384088481,-8.95385382638287,-0.1497103286713386,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0004472500476267687,0.9390787454409735,1.5307376637980243,8.691180018065973,5.050639006292066,-0.0004472500476267687
8601,-7.513986180839464,-5.089961536485803,-0.13751765188275866,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.008304223675417588,1.023303514684826,1.726611301933121,10.551240316129453,9.162633233704701,-0.008304223675417588
8602,-3.6098284783825623,-7.496475005939763,0.8463222139108022,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.04681428213927449,0.8945033403053398,1.6970421617511722,7.843381514680283,4.213766888411259,-0.04681428213927449
8603,-11.656584233598993,-5.996220603759468,-0.5973928274786444,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.000569434338871846,1.2143002863907302,1.7561061912912108,16.37948664961872,27.47351570166684,-0.000569434338871846
8604,-4.8299942308257595,-6.220466194836678,0.2936008386875164,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.01075443600136063,0.930681839775561,1.629162458638417,8.524753694295809,5.085583071802524,-0.01075443600136063
8605,-7.578438841764652,-8.15606664365842,-0.20658461452803145,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0046155081683765566,1.049558828074134,1.6657931625832032,11.208792463977884,9.326916907210629,-0.0046155081683765566
8606,-3.4522397263787763,-6.223089843155168,0.9602284983312017,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.018817419257018252,0.8078279618888805,1.4274404121065656,6.424331783143772,3.148085939053965,-0.018817419257018252
8607,-9.90566000147296,-7.570834717492977,0.9886044878846698,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0005107311667291412,0.9818893856616122,1.685101051477338,9.59156304321123,8.10491890748545,-0.0005107311667291412
8608,-10.095818422349874,-6.066482906511174,-0.12018200353260455,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0011635159448889732,1.1299927432823067,1.7403975431696332,13.48940342675899,13.004323873703832,-0.0011635159448889732
8609,-3.3944175129601852,-5.732903261176374,-0.43268570233266823,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.047199099757757865,0.9072745648326886,1.530952021073757,8.077455327670458,4.626136410908294,-0.047199099757757865
8610,-8.423006250101627,-4.867868553209508,0.9203386539748861,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0023918089538996503,1.1798719506609252,1.819460540968594,15.131150490106764,20.82286891791807,-0.0023918089538996503
8611,-9.873742846103717,-9.321738172126807,0.6110376837497602,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-3.928406047465006e-05,0.5686757479286463,2.108336342656488,3.704040681788069,2.212046331588348,-3.928406047465006e-05
8612,-10.83223959471174,-7.419448968264675,0.6263449892727877,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.000387603692901325,1.0137358033633097,1.6892892447636514,10.321333316657595,8.60795352718869,-0.000387603692901325
8613,-10.18724769775792,-9.929004635721952,0.9232316474493667,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00010145451069870226,0.9285274123649879,1.6637446249099501,8.482569221483702,5.454830792291092,-0.00010145451069870226
8614,-5.311272621974416,-5.572896540004071,-0.4883239338676396,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.019601058387601015,0.9899117080665358,1.7367437440600666,9.770385691255155,6.80170264998192,-0.019601058387601015
8615,-6.570650839088507,-8.48125895584212,0.5707015336750065,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0025493794887754767,0.7379244073923629,2.13015363456505,5.469207584502203,2.0925116438084306,-0.0025493794887754767
8616,-11.482199235402067,-4.571435513410043,-0.11125973854801519,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.002261201552084603,1.1878077761889843,1.7469165468951746,15.410182293105178,18.86447451984548,-0.002261201552084603
8617,-2.1499933400432187,-8.552932683459856,-0.6373708383277965,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.04154664211836828,-0.06505057720216599,0.623147567393521,0.8608934881441943,-0.22372041193681136,-0.04154664211836828
8618,-5.519461784241721,-7.539724520605641,0.12677206006209785,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.001953459982768547,0.7771846086588501,1.7581207776321892,5.9866602022455515,2.7737422595817214,-0.001953459982768547
8619,-7.38294379789338,-9.414000840559098,-0.09426677932277516,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0010338654375347644,0.9598998116468741,1.7537294851802048,9.11800469827533,6.1680014627533915,-0.0010338654375347644
8620,-4.132470293231997,-8.024688092626784,-0.7671712044455714,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.19255956058025703,0.30127513078037454,0.6819691540291046,2.0011292075870584,0.4333949623907882,-0.19255956058025703
8621,-7.324313943610179,-7.099862739365069,0.5443248044680318,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0017282624232099883,0.9470660296906912,1.6200025100373887,8.852501921372657,5.233796986351484,-0.0017282624232099883
8622,-2.241867678362002,-5.134357305153329,-0.6066011890261795,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-1.6139872706156344,0.8545689809901095,1.5393563081754946,7.154330205684988,4.1926188020865425,-1.6139872706156344
8623,-6.950615353040881,-4.9097069404860445,0.2973985520911815,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.010694281376011337,1.012157291387954,1.73375429448517,10.283886892166171,8.637145991215771,-0.010694281376011337
8624,-7.590524508637963,-4.406792278158136,0.6378377558327915,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.033823192494468246,1.1048475511191045,1.7457967364857014,12.730561261122688,12.657953249418737,-0.033823192494468246
8625,-3.952796479135504,-4.898378029450144,0.9778812505757333,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.004506466377401241,1.0273328329284035,1.73789906073225,10.649588646250677,9.18199277726743,-0.004506466377401241
8626,-3.245733446077187,-5.543151617005295,0.6960725648594943,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.13483389491125167,0.973842202591159,1.7823528351803595,9.415474306748722,6.434467374607196,-0.13483389491125167
8627,-10.646839350318476,-4.075206414378127,0.3893844972102636,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.004384622029927185,1.3654748269739192,1.8652311787561828,23.199297115062727,41.2252047823999,-0.004384622029927185
8628,-8.3522919187605,-5.701314933272375,-0.7555467904012911,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0032624297173087214,1.029246198574877,1.762159327352581,10.696610909427706,8.669916048865554,-0.0032624297173087214
8629,-2.940969785728612,-8.788584842946827,0.7385825386794773,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.05257313598995472,0.7922091984803281,1.6184665533412828,6.197395300482739,2.738044589973313,-0.05257313598995472
8630,-11.592228485817866,-4.422995061479685,-0.11783498940836823,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00025565126943524746,1.2422969595813258,1.7035730391468802,17.47016310169151,25.75560558503405,-0.00025565126943524746
8631,-2.6043853833806896,-6.271460368230321,-0.22547172904347745,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.1131492602546812,0.8565974846336949,1.5745575363848359,7.187824829801249,3.765385352155092,-0.1131492602546812
8632,-4.166289493874021,-9.565703438030729,-0.6990144717137493,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.01531181971486742,0.48780621328989665,0.9832025508645632,3.0747245345672227,0.9341500459619817,-0.01531181971486742
8633,-6.604720456365904,-7.75892934953608,0.172239412141445,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.013737605581879657,0.9395807808270451,1.6538568097109956,8.701232650554202,5.489017180082572,-0.013737605581879657
8634,-8.145790107270447,-8.253673760321984,0.9163895199768712,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.006445515862612014,1.0489231288647098,1.769031805147795,11.192397578881248,8.957405211194128,-0.006445515862612014
8635,-9.71737695382561,-8.90294737346792,0.0676952340553838,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00032330187782751284,0.9921513650146301,1.7266994471353827,9.820901720769951,7.9234406448659795,-0.00032330187782751284
8636,-11.594262961849335,-5.67804131260698,-0.5249111477436261,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0022232270859545485,1.0906679734272022,1.7503417694734045,12.321624608929284,11.707949343181882,-0.0022232270859545485
8637,-2.8028819928432434,-6.083394523554971,0.3358663130049955,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.022821122011589114,0.8219118681460218,1.3760972139489598,6.636083899609227,3.7071301342758174,-0.022821122011589114
8638,-2.21722466279458,-4.689617292177315,-0.8874615512561139,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.3260670540742948,0.9682565913466438,1.4615391960231008,9.295154040382918,7.1079514621984385,-0.3260670540742948
8639,-11.664040010958905,-5.156672378500421,0.6955301778679301,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00042304762636998,1.334836982502122,1.8663573371190327,21.619068744512763,31.006066314978394,-0.00042304762636998
8640,-3.9503124881352125,-8.914126209258646,0.04623005383237011,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.005159844672606819,0.7729096603475131,1.3812032419274374,5.928020002015627,1.9076618261981244,-0.005159844672606819
8641,-2.916293640021152,-4.3257225974661875,0.5343183289507525,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.10439124996758739,0.9492435987965829,1.6817795207646995,8.89700016856614,5.572423061888467,-0.10439124996758739
8642,-4.25794206122392,-4.078130078663899,0.005244151647845419,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.01722279953913658,1.0156031790586075,1.7062135790570465,10.365808445659125,9.116667912651712,-0.01722279953913658
8643,-6.944750788636071,-9.532407711506186,0.39962425444801175,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00179214713988808,0.8204271724589293,1.5105332332622672,6.613436264071325,3.297458819392225,-0.00179214713988808
8644,-6.637402153353111,-7.197289641801334,0.3278190855790193,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.009397213619751167,0.9408524174759776,1.7316532856961953,8.726747645045737,5.157500294776051,-0.009397213619751167
8645,-7.28335618573334,-9.306302500299786,-0.45407889707131577,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0006534705181034745,1.0407834720671767,1.7588788313062493,10.98458040276306,10.30199515276898,-0.0006534705181034745
8646,-4.296452151792701,-9.438508699893507,0.8119990205356049,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.02265837547284789,0.6304306584216678,0.913867293718702,4.2700273665502335,1.6323401204332986,-0.02265837547284789
8647,-2.1204877903928043,-9.868899119670667,-0.9439100198222707,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.12527837633395789,-0.013485731482139161,0.2990165231881976,0.9694251187318601,0.023659356809533166,-0.12527837633395789
8648,-6.559349868628778,-6.308965275164631,-0.9100620728645301,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.03316296425349115,0.9968772766820978,1.7020063504867826,9.92835452459075,6.240740417935523,-0.03316296425349115
8649,-3.0243345500816616,-9.765934967023743,-0.17145346683357532,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.13823702113218944,0.2522887228372723,0.3604247092260564,1.7876756425687728,0.1569066724019325,-0.13823702113218944
8650,-7.8900891442835315,-4.628469299492217,-0.8104041440600962,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.02253151152495245,1.0214115523996221,1.7529561575692,10.5053748258255,8.639004810568181,-0.02253151152495245
8651,-6.153142945627318,-9.640510969956324,-0.7030938473645993,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0023869854438076945,0.8259005856585278,1.2401286961748688,6.697312836930748,3.466957100418457,-0.0023869854438076945
8652,-6.445969376390815,-5.140372128485684,-0.24107445878268907,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.010025367666800844,1.023323227714297,1.7490261999659418,10.551719257586537,8.669911948665034,-0.010025367666800844
8653,-9.357820746140998,-5.244464865770981,0.7859021740447873,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0009078756209669589,1.270215027255616,1.8278172434121698,18.630093188281297,30.690296974358525,-0.0009078756209669589
8654,-11.299304697271706,-8.919907502371593,-0.5991288146523979,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00030689816576120647,1.020870537664465,1.7451614885096118,10.492296087351622,9.204681011877565,-0.00030689816576120647
8655,-4.466586710057942,-8.883474233225499,-0.46048836571923035,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.015301642044195464,0.904273830767218,1.1926252397404875,8.02183695740569,5.264586115575269,-0.015301642044195464
8656,-4.0980084609920615,-9.379403445106062,-0.1803033564012071,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.01599380836716993,-1.372476557873554,0.6859725669274707,0.042415387805468246,-0.499003575536691,-0.01599380836716993
8657,-4.0793189893024335,-6.822463361888923,0.07872449245687263,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.04525707825236985,0.9331486940129361,1.6984040265711668,8.573313286157738,5.164442878822563,-0.04525707825236985
8658,-5.146605003807611,-4.298126154977124,-0.8425720255615083,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.03676169511405081,0.9928962369535919,1.7442551236557478,9.837760307193118,7.219412844193911,-0.03676169511405081
8659,-11.143433613883564,-4.560661779025405,0.14339785184028697,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0007218119507368478,1.3528219796295875,1.8641160492258906,22.533153729613986,34.9473885710346,-0.0007218119507368478
8660,-6.673476592956347,-4.424194027734563,-0.5387503848130997,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.06997185557350048,0.9742680945183606,1.7437063912594528,9.424712143064015,6.530390054528173,-0.06997185557350048
8661,-10.819287345261953,-6.735489505896587,-0.7349557106572193,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0012029570730903562,1.4204424371750213,1.838657521225998,26.329489407985562,23.391730529987377,-0.0012029570730903562
8662,-9.093684220637419,-4.8809987150686664,0.35984273627907104,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.009148165185313886,1.0805554698195665,1.7448545991521063,12.038031344996089,11.374782990532568,-0.009148165185313886
8663,-2.386787227119525,-7.042651518700562,0.5612219855032721,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.04378389038705827,0.6412011306325441,1.3111009887451184,4.377247774961812,1.5748277394282904,-0.04378389038705827
8664,-3.3288764277596314,-8.653594157928872,-0.5795304850153482,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.028045675254197912,0.8704158729812922,0.8242686561836333,7.420204473181307,3.83776418538894,-0.028045675254197912
8665,-3.757568717304544,-8.544875514959672,0.4126660478362383,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.08723304751941521,0.6910936533082805,0.5865371025537782,4.910137492550337,-2.1502140555220883,-0.08723304751941521
8666,-9.60649569277802,-9.10938902052497,0.09484216080597219,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0005702772109927975,0.9777212581618859,1.690610903759401,9.499948657772977,6.93618151434582,-0.0005702772109927975
8667,-8.075008658437865,-7.046303463958668,-0.593969064543368,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0022727844865244123,1.0598174425284461,1.654135720522844,11.47671091823944,10.351067566545458,-0.0022727844865244123
8668,-8.813161758009848,-7.522620829950225,0.8291693500140247,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.001839908871875856,0.9543356841038879,1.5953622958740397,9.001931090486181,6.126225196312004,-0.001839908871875856
8669,-4.491363270020539,-8.483091638313638,0.5125360737040596,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.017668283536947656,0.6428765488993644,1.5707285220563294,4.394166905607201,1.7850200605127966,-0.017668283536947656
8670,-9.902323770783482,-8.970845572647269,-0.3935582320829103,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0011990787613215368,0.9719898541753939,1.7766599268544494,9.375401042101768,6.04815581081147,-0.0011990787613215368
8671,-11.88835873489656,-4.746142385012742,0.16220021881799118,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0002732245331759147,1.4915643132038334,1.7488324274835747,31.014466372905705,-0.7284869814114846,-0.0002732245331759147
8672,-11.780059796392091,-7.350574469815655,0.883745832886905,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0009642876903885785,0.9808961027195747,1.7131450709432787,9.569651069166909,6.037598299992453,-0.0009642876903885785
8673,-5.952531455478068,-9.329215460750023,0.668150656652426,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.006733342874892124,0.8810802164242296,1.6445938779978833,7.604667260840606,4.738261762186353,-0.006733342874892124
8674,-11.322429098415258,-6.013382314705132,-0.17507527000523626,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0015350699693266368,1.2131137077203957,1.809353364836268,16.33479572312925,19.55851885618372,-0.0015350699693266368
8675,-4.910263775764478,-5.766648793604661,0.35003574257605163,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.07942049990047277,1.1290551117016063,1.7135832370001929,13.460311537408593,18.93501716637426,-0.07942049990047277
8676,-5.330015409422079,-9.090929603244136,-0.7957389097446678,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.006132140150727676,0.6789404645807524,1.2296330591382938,4.774638158678228,1.7030243143600323,-0.006132140150727676
8677,-6.361239014854097,-5.589429022272087,0.22290256901616212,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.016939055506921267,0.966496869842097,1.7337226193444786,9.257567127470002,6.354080211563921,-0.016939055506921267
8678,-11.42431063337678,-5.883027309066169,-0.009769846544326,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00011190033346486116,1.0620028059211652,1.5046598651801255,11.53460710159308,1.3570271353767336,-0.00011190033346486116
8679,-8.170510918296573,-8.928681503933147,0.8199972136767195,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0021680877612874224,0.9304690159464108,1.6749544749154437,8.520577204989955,4.920887272543027,-0.0021680877612874224
8680,-2.527558903077912,-6.523500802226339,0.5854484367203148,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.15046079335821214,0.3768320339677275,0.9236629368640537,2.381398270965576,0.29628371473417076,-0.15046079335821214
8681,-6.951171525957086,-4.890330865261803,0.5197488397459162,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.012658884353389284,1.1699240061106648,1.8451367233903444,14.788495928803751,16.57760423446156,-0.012658884353389284
8682,-7.182647481984043,-7.504228882520602,-0.9819570214263601,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0036595771415344233,1.0734154525039936,1.7619743413978102,11.841738121986843,9.016242335553361,-0.0036595771415344233
8683,-11.593506987949043,-5.755151800906674,-0.8939986737432927,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0005340959902607297,1.2570671370707363,1.7338322553344223,18.074535165182333,40.38644407878662,-0.0005340959902607297
8684,-7.041829486707551,-4.145823975206116,0.8740866212711758,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.012282048542785376,1.046102335980343,1.7414069631307387,11.119937236141032,7.042023625036362,-0.012282048542785376
8685,-10.500414612358902,-7.403742614061714,0.73231471275222,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.0029106804692037003,1.0276523931616894,1.732746327557377,10.657427653048769,9.74659383193733,-0.0029106804692037003
8686,-7.190017388432315,-6.496307315601782,0.8018681384501765,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.005796073654836109,0.9861416334547586,1.7246896167501276,9.685936855163803,7.799519338031474,-0.005796073654836109
8687,-6.556668259357682,-4.9383495177613765,0.2581781146420219,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.008007589606704866,0.9794646752709508,1.6752910860836696,9.538161580020837,6.734798790372901,-0.008007589606704866
8688,-5.623341854117567,-6.544220452432926,-0.6937478199629019,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.01356294702184367,0.9511826818771435,1.5822653202340615,8.936813232996826,6.205105071266652,-0.01356294702184367
8689,-6.320915759716787,-9.572024221257134,0.24226920302818034,2,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.017815505669588436,0.35450444287049754,0.9223769334411406,2.2620616807399,0.5871010598181572,-0.017815505669588436
8690,-10.441143210454703,-8.982752527837704,0.1689109722279949,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00010051840715505806,1.020605769246571,1.606571178761421,10.485901389496112,6.917963448910244,-0.00010051840715505806
8691,-11.871170930788555,-9.163385975898608,0.3819825988271639,1,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.00011018692465029666,1.026235854442521,1.9288531508194515,10.622722940236725,10.173063963671298,-0.00011018692465029666
8692,-2.464269457076931,-9.533320355992066,-0.13341037555003865,0,0.5,0.1,0.2,0.5,0.1,0.3,100.0,-0.5008246390128025,0.613501581001182,0.6142550014676805,4.1067813490057485,-0.9707649047947261,-0.5008246390128025
